listing_id,id,date,reviewer_id,reviewer_name,comments,
5858,16919,2009-11-10,47839,Maria,"Thank you for your hospitality. You are both lovely and we felt quite independent at your place...the back ""patio"" is beautifull!<br/>Carlo and I hope you enjoy the ice cream!!<br/>",
5858,17235,2009-11-14,51381,Theresa,Thanks for the stay at your beautiful home. It was so comfortable and refreshing. ,
5858,17661,2009-11-18,27970,Kevin,"Great location, great house/place and charming, interesting, very nice people.  What more can I say?<br/><br/>",
5858,18189,2009-11-24,48521,Sabrina And Jo,"La maison est très agréable, surtout la pièce ensoleillée ouverte vers le jardin (nous y étions souvent). Tania et Philip savent vous mettre à l'aise. Et Tania parle très bien français. Le quartier est bien desservi par le Tram et le bus, un peu loin du centre, mais très local (pas trop touristique). Merci Tania et Philip !",
5858,19204,2009-12-05,2543,Michael,We loved our stay at the creative sanctuary!!  Your home is beautiful!  Wished we could have met Tania... maybe on your next trip to NYC.. or some coffee at Ciao for Now?? :-)  Thanks for hosting us!,
5858,20494,2009-12-15,27970,Kevin,This was my second stay with Philip and Tania.  It was fantastic once again.,
5858,22830,2010-01-03,52968,Megan,I didn't actually end up taking this trip and hope to stay in this gorgeous place sometime! Philip and Tania were understanding and we still paid for our stay which was completely fair. ,
5858,24027,2010-01-14,67538,Catherine,"Philip & Tania's beautiful & comfortable home has a wonderful energy that makes it such a nice place to retreat to after the day. Unfortunately I didn't get to meet them as they were traveling, but Sally, a very sweet & cheerful friend was there to take care of any need & was extremely helpful with information of all sorts. I wholeheartedly recommend a stay there - a wonderful place from which to get to know this amazing city. Thanks Philip & Tania for the stay & thank you Sally for making the stay so enjoyable!",
5858,24337,2010-01-18,67009,Kavyn,"We had such a great stay in the Creative Sanctuary. It truly is everything as described. We almost booked a hotel but staying here was the best decision we made for our trip. Instead of being confined to a hotel room we had an entire house at our disposal. We enjoyed our mornings with fresh coffee and tea, Tartine goodies, WIFI, and taking in gorgeous greenery and views from the deck. Another bonus is the location. We were able to walk to the Mission and were only a block or two from the bus line. Thanks Philip + Tania for a wonderful stay! We would definitely like to come back when we get a chance!",
5858,24739,2010-01-24,59469,Saul,"Beautiful home, very warm and welcoming hosts, great energy! Phillip and Tania are lovely, and so is their creative sanctuary. I really enjoyed my stay, and will definitely be back.",
5858,25307,2010-02-02,46575,Martha,"Philip and Tania are easy-going, free with suggestions and recommendations when asked. They were considerate and made sharing space with them as stress-free as possible. Very fun to see Philip's work in process. <br/><br/><br/>",
5858,27628,2010-02-26,77062,Alvin,"Philip and Tania are wonderful, interesting hosts, with a light-filled house that they are very happy to share.  Beautiful sunroom in the back where you can eat breakfast, great location, and very relaxed and always helpful hosts.  We felt very at home.",
5858,31166,2010-03-24,85052,Annette,"The ""Creative Sanctuary"" is aptly named - it is serene, filled with art, inspiration and great conversations. Philip and Tania are gracious,helpful hosts and even the many friends who came to visit while I stayed with them were lovely. The guest room was very comfortable and quiet, I enjoyed browsing through the extensive library and enjoyed a morning cup of tea on the enclosed sun porch. The house is immaculately kept and filled with Tania's beautiful plants. The neighborhood is easy to navigate and even though I had to park my car a few blocks away in the evening it felt very safe to walk ""home"". Thank you for a memorable stay!",
5858,31336,2010-03-25,28793,Sara,Excellent experience overall! Could not have been more refreshing and lovely!,
5858,31626,2010-03-27,59469,Saul,thanks again!,
5858,32024,2010-03-28,44633,Robert,Superior hosts!  There gonna have an even nicer place when Tania gets done in the backyard.,
5858,37400,2010-04-23,98937,Jose Maria,Tania and Philip were a great hosts. We had a great time in their house. They helped us a lot giving us a lot of info from SF and the surroundings. We really recommend it! Para repetir!,
5858,39320,2010-05-02,94382,Christopher,Tania and Philip (and Michael!) made our stay in San Francisco all the more special.  Their home is wonderful and inviting; the solarium and patio were perfect for a morning coffee; and their company nothing less than refreshing.  We look forward to making it back sometime soon.,
5858,40622,2010-05-07,114592,Patricia,"Philip and Tanya were very welcoming and we had a really really comfortable stay with them.  It was a real home away from home... a beautiful place to spend time.. sunny, light, full of gorgeous plants and impeccably well looked after.  We couldn't recommend more!    ",
5858,49620,2010-06-04,94064,Melissa,Really enjoyed my stay with Philip and Tania and it was a great being able to be in S.F. and have a more personal experience. Bed was very comfortable and hosts were really swell (and they like language a lot hence my use of “swell” :).,
5858,50370,2010-06-06,125573,Athena,Philip and Tania are wonderful hosts.  We had a great time and would definitely come back!,
5858,52648,2010-06-13,29214,Naomi,Philip and Tania are both inviting and brilliant. Their home is an oasis of light and oxygen. Thank you P & T for a wonderful stay in the city ;),
5858,54556,2010-06-18,143674,Mustafa,"Besides walking into a beautiful house with a comfy guest room, I appreciated being greeted by such welcoming hosts.  Tania & Philip were warm & engaging, and I enjoyed chatting with them about a range of things (plus, they were cool with me playing guitar around the house).  Overall, a really positive experience, and I'd definitely come back.",
5858,59040,2010-06-29,146839,Krissie,"Philip and Tania were wonderful hosts! I would recommend them to anyone staying in the Bay Area who wants a well-curated list of restaurants to try, enlivening conversation, and a place to really call home during your visit. They completely opened up their house to us as guests!",
5858,60684,2010-07-04,136763,Nathan,"We had an awesome time in SF and Philip and Tanya were AWESOME. Great location and lovely house which they make yours during your stay. We would definately return. Sorry we didn't get to say goodbye guys (we were worried about missing our flight so took off pretty early) <br/>Nathan and Megan. (Australia)",
5858,61914,2010-07-06,14983,Satian,"Tania and Philip were such wonderful hosts. Their home is truly a sanctuary providing a comfortable and welcoming space to come back to. It is drenched in light and populated with a myriad of plants and artifacts from around the world. Also, the library is every artist/designer's dream come true.<br/><br/>It's the small moments at Tania and Philip's that makes the stay so memorable – the conversations, the guidebooks on the nightstand, Tania's brown sugar oatmeal with peaches for breakfast, having a cup of tea sitting in the sunroom, your hosts leaving the guest room light on at night so that you can spot the apartment's window from the street when coming home at night, a morning run to Dolores Park, etc...<br/><br/>I would definitely recommend anyone who seeks a quiet and peaceful home away from home when visiting SF to stay here!",
5858,63018,2010-07-10,138225,Emily,"Philip and Tania are wonderful hosts! They are warm, friendly, and brilliant, as everyone has said.  Their place is beautiful, peaceful, lovingly cared-for, and conveniently located for the Mission, Noe Valley, and easy access to BART and Muni.  The guest bedroom is spacious and comfy.  I would definitely highly recommend and would return.   ",
5858,68524,2010-07-25,5664448,Susan L,"Tanya and Philip were wonderful hosts. They were kind, considerate, and fascinating people.  Not only was I comfortable, but I learned a good deal about history, books, and ideas.  Who could ask for more!<br/>     There is also a small cafe right down the street where you can get coffee, breakfast, and check your email free of charge.",
5858,73922,2010-08-05,114563,Mrs,"Our very first AirBnB experience, and we're so glad that our experience was with Philip and Tania. They are a delightful, trusting, intelligent and warm couple. We loved how Tania and Philip welcomed us into their home, so much so that we're also welcoming our home to them, if they ever plan to make it Berlin, Germany. We highly recommend them again and again. They are, a sure thing:-)",
5858,75403,2010-08-08,151875,Kaylyn,"Tania and Philip have a lovely nest, and they were very accommodating. Tania has some truly unique plants she carefully attends to. We enjoyed our stay. ",
5858,78700,2010-08-15,154765,Hilary,"Philip and Tania were wonderful hosts.  Their flat is beautiful, and the area is a great place to stay - a thriving, arty neighbourhood full of interesting shops and excellent places to eat and drink.",
5858,79926,2010-08-16,201546,Lisa,"Philip and Tania are the coolest cats in the hood.  I normally stay with friends in SF, but that wasn't an option for this weekend... SO, I made some new friends.  Bed was super comfortable and their place is hip.  Definitely worth a visit to have a great stay and meet some great peeps.",
5858,81958,2010-08-21,40247,Shazna,Beautiful apartment and very cool and creative hosts. Was a delight to stay there.,
5858,85920,2010-08-28,85984,Erwann,"We stayed just one night, but Philip and Tania were very accommodating and welcoming hosts, very comfy room in a great and magnificient place. Highly recommanded.",
5858,87763,2010-08-31,152074,Elise,"This place IS as good as it looks in the photo...and Tania and Phillip are also the most wonderful, open, generous fun people to stay with. They were so helpful with pointing us in the right direction to good food etc. The location is superb..in the hip part of san fran within walking distance to valencia street cafes and restaurants...It was a real highlight of our time in the States...Just book it you won't regret it...",
5858,98735,2010-09-17,88304,Daniel & Ildi,"If you are looking for the nicest and most friendly couple in San Francisco you should definitely go to Tania and Philip.<br/>Our stay there can only be described as incredible. They have such a beautiful house and a very nice terrace as well. Our room was very clean and our bed was very comfortable. <br/>They did not only offer us cereal for breakfast, but even let us eat with them for dinner.<br/>As we did not really know what to do in San Francisco, except the touristic stuff, Philip planed each day with us although he was ill.<br/>They both were really welcoming and we felt very comfortable at their home. In addition we met some of their friends who were also very adorable. They made our dreams of airbnb come true. We would highly recommend everybody to stay at their gorgeous home!!<br/>Thank you so much, Tania and Philip, for our greatest time during our journey in the USA!!",
5858,104486,2010-09-25,172867,Mareike,"It was the very best stay on our whole trip through California! <br/>Tania and Philip have a very cozy and beautiful home in a wonderful part of S.F.<br/>It's centrally located with good parking facilities just around the corner. <br/>Tania and Philip gave us a lot of tips where to go and what to do besides the typical touristic sights even for our ongoing trip!<br/>So we would definitely stay there again if we ever have the chance to come back to S.F.<br/>Thank you both very much for your lovely hospitality!<br/>Mareike and Ulrike",
5858,108461,2010-09-30,143479,Jolijn,"Even after one year we still like to think about our time in San Francisco with Philip and Tania. Great apartment, great city, great people! ",
5858,110503,2010-10-03,88465,Hilary,Beautiful place and lovely people.  Wish we'd had more time to chat and get to know Philip and Tania.  Highly recommended. ,
5858,118852,2010-10-14,11147,Christian,"Mon séjour à San Francisco chez Philip et Tania a été absolument extraordinaire ! <br/><br/>Si vous souhaitez connaître une Amérique différente, ouverte d'esprit, généreuse, sensible, cultivée et pleine d'humour, vous pouvez y réserver votre chambre sans aucune hésitation.<br/><br/>Philip et Tania m'ont accueilli très chaleureusement et je me suis tout de suite senti à l'aise dans leur appartement. Non seulement ils m'ont laissé la cuisine à disposition pour le petit déjeuner, mais ils m'ont également invité plusieurs fois à manger avec eux et leurs amis le soir. C'était formidable.<br/><br/>Leur appartement, situé dans une maison de style victorien, est aménagé avec beaucoup de goût. Les belles plantes arrosées et cultivées avec amour par Tania s'harmonisent parfaitement avec les meubles design conçus par Philip. Quant à la véranda et au jardin intérieur, c'est un vrai plaisir visuel!<br/><br/>Ne cherchez pas de Big-Mac à la cuisine, de presse people sur la table du salon ou de télévision écran-plat sur le mur de votre chambre. Chez Philip et Tania, vous trouverez une cuisine végétarienne et équilibrée, des livres de référence et des journaux de qualité, ainsi que des discussions intéressantes et fort enrichissantes.<br/><br/>Partager la gentillesse, l'humour et la générosité de Philip et Tania durant mon séjour à San Francisco fut un vrai privilège! Merci du fond du coeur.<br/><br/>Christian.<br/><br/><br/><br/>",
5858,133670,2010-11-05,214301,Emma Kate,"My first Airbnb experience, and it's going to be hard to beat! Tania and Philip are the loveliest people, I felt right at home in the Creative Sanctuary! Beautiful house with creative energy, a homely feel and safe neighbourhood. I felt so lucky to be invited to join in Tania and Philip's dinner party with amazing friends of theirs, and Tania even dropped me at the airport! Not just hosts - I felt like i've got 2 new friends! Absolutely recommend without hesitation :)",
5858,135797,2010-11-08,271070,Christopher,"Phillip and Tania are so warm and welcoming.  It was like staying with friends!  The room is comfortable, the bathroom is very nice, and there is a nice area out back in the garden.  The location is great.  Lots of nice places in the area and easy to get anywhere via public transport.  I loved the little cafe on the corner.  Homemade struddel!",
5858,139340,2010-11-15,93132,Nicole,Very nice place. We enjoyed our stay and wish we could have stayed longer in SF! Their home is lovely and relaxing - far enough from the tourist areas to be quiet but still easily accessible by public transit. Good restaurants in the neighborhood. We had a great experience and wouldn't hesitate to stay there again.,
5858,140936,2010-11-17,25917,Christina,Most amazing stay ever. Suggested the best food selections in the neighborhood. Truly comfortable stay. Good place to just relax in. ,
5858,144261,2010-11-25,226314,May,"A first and interesting airbnb experience. Tania and Philip's Creative Sanctuary is a beautifully decorated home located close to some very interesting neighbourhoods and local favourite restaurants/cafes (Philip has his List!). They have many good suggestions for what to do, where to go etc., and there is quite a lot in SF to distract you on a beautiful November day. Thanks for the use of the space, the fun kitchen (and Tania showing me how to make perfect boiled eggs with firm whites and bright orangey soft yolks in her enviable Le Crueset pan!), and for the much needed space heater to combat the fickle SF November weather! I loved sitting in the extended dining area watching the swiftly changing clouds go by through the glass window-walls. Cheers. ",
5858,149130,2010-12-05,292970,Cristina,"Philip & Tania are a lovely couple! It was my first AirBnB experience and what high expectations I have now!  They were extremely hospitable and kind and made me feel like a friend staying with them.  I wouldn't hesitate to stay with them again when I return to SF.  Oh, and their house is beautiful & cozy.  A home away from home.  ",
5858,151870,2010-12-11,159921,Amanda,"Philip and Tania are a great couple and great hosts....Their home is lovely and their is a calm ambience there, a very pleasant place to be.....The bedroom was very comfortable and the bed was like laying on clouds....My first night there after travelling from Australia I slept 12 hours without stirring...Bathroom is shared.  Philip and Tania allowed full use of the house....They were very helpful and informative....It was approximately an hours walk into the city which I did for exercise but there are trams and busses and the BART only a couple of blocks away....It seems like there is a restaurant or cafe on every corner and they were all sensational....The Front Porch was great for dinner as was Martha's Coffee for breakfast or lunch.  There was also a coffee shop right on the corner a couple of buildings away which had OK food if you dont want to walk a block or two....great location really...I would recommend this property to other prospective travellers.",
5858,174320,2011-01-24,159737,Johan,"This is a wonderful place to stay at if you are in the SF area.  Philip and Tania are both very hospitable and friendly.  Additionally, the room is right at the house entrance, so you can come and go early in the morning, late at night, etc.",
5858,175210,2011-01-26,358213,Kathy,"My daughter and I had a very positive first-time airbnb experience staying with Philip and Tania. This was a quick last minute birthday get-away celebration for her 18th birthday so I was grateful for a place that felt safe, secure and comfortable.  I found their communication with our last-minute arrangements top-notch.  We experienced a warm welcome. The bed was comfortable, the setting peaceful and quiet. I let our daughter select the location and she was immediately drawn to the artistic design.  They have a beautiful place that we definitely recommend to other San Francisco travelers looking for great hospitality at an affordable price!",
5858,176270,2011-01-30,107747,Peter,"In this house I spent my best night in the US so far. Am totally mesmerized by the interior and surroundings. Again, many thanks for letting me in on my own! It was a very special experience that I won't forget.",
5858,178440,2011-02-05,18100,Chihiro,"Staying with Philip and Tania was fantastic!  They were such a friendly cute couple, and made me feel really welcome in their home.  They have everything organized and ready for you and have a huge list of fantastic local eats complete with a map of the area.  The house is wonderful, cozy and inviting with parade of happy plants, lovely fixtures, and beautifully curated art all around the house.   The bed was super comfortable and I slept really well as there is hardly any street noise, and getting to down town was a breeze on a J-train just a quick walk from the house. I would stay here again in a heartbeat.  ",
5858,179043,2011-02-07,165025,Maria Teresa,"Great hosts, attentive, sweet, beautiful home,  lovely stay!",
5858,184001,2011-02-18,324491,Kerstin,Philip and Tania are the loveliest hosts you can imagine. They have a amazing house and I had a great time! Hope to see them again!!!,
5858,187967,2011-02-24,303926,K,"Phillip and Tania were excellent hosts! We felt like we were staying with old friends.<br/><br/>They were actually such great hosts that we feel they should be nominated to be SUPER HOSTS!<br/><br/> Kiyomi and Ingrid",
5858,191926,2011-03-03,413229,Lloyd,"I made a last minute decision to go with AirBnB rather than booking a hotel for the first night of my trip and I'm really really pleased that I did so and that I found Tania and Philip's home there.<br/><br/>The apartment is exactly as described.  I came straight from the airport and what I needed was somewhere quiet and comfortable where I could relax and not have to be too sociable.  Having traveled from London, I was worn out and slept almost immediately.<br/><br/>When I woke I came out and met Philip - who knew that the first person I really spoke to when I arrived in the USA would be an expat Englishman?!?<br/><br/>I wish that I could have spent  more time chatting with Tania and Philip, they  were extremely friendly, helpful and kind and made me feel completely at home.<br/><br/>I heartily recommend their home to anyone looking for a calming, relaxed experience in a lovely Victorian house with good people..",
5858,193367,2011-03-06,371355,Lauren And Zachary,"Not only was this an awesome location, but Philip and Tania were incredibly pleasant and extraordinarily accommodating.  We needed a place to stay last minute in San Francisco for one night and they got back to us right away.  They come with our highest recommendation!",
5858,194304,2011-03-07,355606,Ludell And Davis,"Tania and Philip's place is super cool! Our bed was very comfortable, too. I would recommend you stay with them!",
5858,203248,2011-03-19,421485,Cate,"Tania and Philip have a beautiful home, and it was such a pleasure enjoy their artistry and creativity.  My mom and I had a wonderful conversation with Tania before we took off and just adored her!  Wonderful first Airbnb experience.  Thank you guys!",
5858,207062,2011-03-22,359246,Hanni,"Tania and Philip have a beautiful home in one of the best neighborhoods in SF.  As a last minute booking, Tania was responsive, friendly and genuinely warm and welcoming. Plus the home and room was spectacular--clean, convenient and well designed. It truly felt like a one-of-a-kind travel experience tailored especially for me. One night wasn't enough... I can't wait to try out some of the other amazing properties in my own backyard and beyond! Highly Recommended!!",
5858,217807,2011-04-05,355118,Samir,The host canceled my reservation 108 days before arrival.,
5858,236367,2011-04-23,211096,Aisyah,"EASY - LAID BACK - SMILING - HELPFUL. Everything went smoothly. First time in SF, hopefully not the last. Amazing.",
5858,244341,2011-04-29,378639,Rob,"We had a great time staying with Philip and Tania.  The house is lovely and good location, easy walk to shops and cafes/bars etc, plus close to the subway.  They were extremely welcoming and hospitable and had a great list of good places to check out.  Definitely recommend.",
5858,251967,2011-05-05,395091,Valentina,"Philip and Tania's home is peaceful, quiet and clean. It definitely reflects who they are....an incredibly pleasant and accommodating couple. There was a slight misunderstand regarding our date and time of arrival but they quickly made arrangements and still welcomed us into their home.  <br/><br/>I find the other reviews spot on. The only disadvantage we found was that there was only one bathroom located by the kitchen area. We essentially shared it with them and had no issues. <br/><br/>The bedroom was bright, spacious and always equipped with clean towels. We had Wi-ifi connection at all times and were even given a quick guide/map with many close by restaurants, markets and specialty stores.<br/><br/>We definitely recommend it! ",
5858,260448,2011-05-12,413228,Barbara And Drew,"Phil and Tanya kindly provided lots of useful information about San Francisco. Great place to explore S.F from and a safe neighbourhood which you feel totally safe to explore at night.  Parking is tricky, so probably better without a car I think.  ",
5858,263749,2011-05-15,426352,Katie,I had a lovely time and Tania was most gracious.,
5858,270140,2011-05-18,449391,Michael,"Tania and Philip were excellent hosts. I only spent 2 days at their place but would definitely recommend it. The apartment is very clean and well decorated, and the room is quiet. Perfect if you want to enjoy the city for a few days!<br/>",
5858,272642,2011-05-20,530308,Fatima,Philip and Tania's home was a beautiful and welcoming space to enjoy San Francisco. Tania and Philip were very knowledgeable about local restaurants and bars to visit. I would definitely stay here again!!,
5858,301865,2011-06-07,465214,John,We had a very enjoyable stay with Philip & Tanya in Creative Sanctuary. They are a very welcoming couple who were happy to share their home with us and we felt very much at home there. Their advice on where to see and dine out was very helpful. We very much look forward to returning to San Francisco at some time in the future and would be happy to stay with Philip and Tanya again.,
5858,308333,2011-06-11,611257,Jan,"these guys are super friendly, the place is rad, the location is great.<br/>thanks guys!",
5858,316839,2011-06-15,682924,Lynn,"We had a lovely stay at Philip and Tania's home in a great location in SF.<br/>The house is warm, light, filled with many objects of interest, including a collection of heart-shaped rocks, and many plants.  The house was clean. The bedroom is simply furnished.  The bathroom is beautiful and is shared with the couple.<br/><br/>Tania and Philip were out of town when we arrived and had friends ""host"" us.  Michael and Zia were warm and friendly folks. ",
5858,350823,2011-07-04,407921,Virginie,"It was perfect !!!! nice place, perfect location, realy clean with a realy good wibe ! we had great time in this place !!! go for it !!!!!",
5858,477371,2011-08-26,571017,Walker,"Staying with Phlip and Tania was a real joy.  The house is setup nicely, cleanly, and with artistic consideration.  Plenty of room for one person in the guest room, quiet neighborhood and within walking distance of many great restaurants and public transit.  <br/><br/>I enjoyed connecting with Phlip and Tania, and would recommend this spot for their hospitality. ",
5858,485652,2011-08-29,41633,April,inspiring!! can't wait to visit again!,
5858,493771,2011-09-01,463118,Jan,This is a highly recommendable place in one of the coolest areas of SF. Tania and Philip are very nice hosts and the house is wonderful. Their list of near places to eat and hang out was very helpful.,
5858,498660,2011-09-03,1021319,Can Berk,"Tania and Philip were great hosts, and their place is simply amazing. I felt right at home, thanks to their hospitality and the overall coziness of the place. It's a shame I didn't have enough time to check out their recommended hangouts, but who knows, maybe next time?",
5858,544617,2011-09-19,349095,Sebastien,Philip and Tania made us feel like home. We felt like being part of the family. They were very helpful and always open for discussions. Welcoming people they don't know in their home is part of their lifestyle. The house is great and very well located.Thank you so much for everything. We will come back. ,
5858,558198,2011-09-22,1155462,Gally,"I loved it. Good location, the room and the whole home have good good vibrations and energies.the hosts are friendly and kind",
5858,577174,2011-09-28,9563,Kristof,"We had a wonderful stay at Tania & Philips place. They are very kind & it's a shame we didn't have time to get to know them better. Beautiful appartment, very clean and not too far from the Mission. 2 blocks from the J Church line, which brings you downtown for 2$.Absolutely recommended A+",
5858,1421559,2012-06-05,441072,Dyanne,"My husband and I had such a lovely time staying at the home of Philip and Tania. Tania kept great communication leading up to our stay, and their home is gorgeous. All the rooms were styled wonderfully and impeccably clean and neat. Our bedroom faced the street with a window, which brought in really nice natural light. The area is very safe and walkable to neighboring areas and restaurants.<br/><br/>Another houseguest was staying in their second room, and she was great. We met Philip on our last day, and he was very friendly, and we had a nice chat about SF and LA. I spoke with Tania once on the phone but didn't have the chance to meet her.<br/><br/>We would definitely stay there again! Thank you Philip and Tania!",
5858,1475547,2012-06-13,2477045,Erika,"We had a wonderful time staying at Philip and Tania's beautiful home in the Noe Valley. They were generous hosts, and helped us feel comfortable and settled. We only wished we could have had more days to read some of the books out on the patio in the sunshine!",
5858,1486010,2012-06-15,545953,Angela,"Stayed at Tania and Philip's house last week...although they were not there when we visited SF, Tania communicated with us promptly and made sure I was in contact with their friend who hosted us. Like everyone has already mentioned, their house is beautiful, clean, and in a great location. Their friend was very helpful and approachable...suggesting places to eat nearby and places to go in the neighborhood. Would recommend staying with them if you want to stay in the city! ",
5858,1547261,2012-06-24,1962108,Sophie,"We had a lovely stay in SF- the city is gorgeous and the house was just beautiful. We met Philip and Tania for one night only as they were heading off on holiday themselves, but they were absolutely charming and welcoming hosts - only wish we'd got to know them better! The house is is stylish, clean and spacious and the area itself is really hip and interesting (check out Valencia for loads of cool bars and restaurants) We'd definitely stay with them again!",
5858,1649875,2012-07-07,254086,Sisi,The place is tastefully decorated and kept clean.  The host was cool and everything went smoothly. I reccommend staying here for a short walk to the BART or the Muni. Towels were provided which is always a plus.,
5858,1675772,2012-07-10,2303494,Krista,"A wonderful place with a very homely feel about it. Whilst Tania & Philip were away, their friend Maya was most helpful and friendly, nothing was too much trouble:)<br/><br/>The neighbourhood is very nice to meander around, lots of good food & coffee close by.<br/><br/>The house had everything you need, lots of little spaces to kick back and relax. Everything was clean & tidy and easy to use.<br/><br/>Would definitely recommend this place to everyone- it's a very inviting home and definitely a creative sanctuary. ",
5858,1696928,2012-07-13,2298427,Fred,"We had a great stay here! Our host was Maya, who was very nice and gave us lots of great advice about the neighborhood. The room and the house in general are beautiful and very clean. In one sentence: It was great and I have no problem recommending this place!",
5858,1818003,2012-07-28,1572872,Alexandre,"It is a bit far from public transportations (tram at 8mn, metro 15mn, bus ?) but the place is very lovely. Don't expect a very crowdy neighborhood, it is more a quiet place, ideal to rest after a long visiting day.<br/>Tania & Philipp were not at the appartment but arranged everything before our arrival. Good option for south mission.",
5858,1955232,2012-08-12,2487067,Paul,"Our stay at Philip and Tania's was amazing!  Despite them being away on holiday, they were very attentive...corresponding with us on a regular basis before, during, and following our trip.  They and their friend/house-sitter Maya were extremely accommodating and flexible with both check-in and check-out.  They have a very beautiful Victorian home with the charm and history of what one expects San Francisco living to be like.  Furthermore, they live on a quiet street in a great neighborhood full of cafes, boutiques, and friendly people.  Just three blocks from the J Church Muni line and approximately 3/4 of a mile from the 24th Street Mission BART station, their prime location made it easy (and inexpensive) to travel around the city, to/from the airport, and to cities and towns throughout the Bay Area.  I look very forward to visiting ""San Fran"" again and hope/plan to stay in Philip and Tania's truly ""Creative Sanctuary.""",
5858,4921525,2013-06-02,2388065,Paula,"My husband and I had such a lovely stay in Tania and Phillips...the house is knock out beautiful with lots of earthy atmosphere. Enjoy this little haven in the most ideal location near the quaint areas of Valencia street and Bernal heights. <br/><br/>Tania and Phillip were very accommodating and quick on communication responses. I would recommend this gorgeous place to stay to anyone. The wooden sunny relax room is so relaxing and the house is full of visual treats to feast ones eyes.",
5858,6145014,2013-08-01,4910569,Skylar,"Philip and Tania are wonderful hosts and their apartment is beautiful and comfy.  We rented the entire apartment for a month and loved it.  Parking was always available within 1-3 blocks.  It's very close to Dolores Park, and all of the best restaurants in the city, yet still a removed enough so that it's quiet and peaceful on the street at night.  The solarium, deck, and backyard are the best, and Philip and Tania were incredibly friendly and accomodating.  All and all a perfect stay!",
5858,14995672,2014-06-30,5008086,Sophie,"Wonderful place, everything is as it is on the pictures. It's a very clean, interesting, lovingly decorated and comfortable place to stay. Everything was to my complete satisfaction. The area is in a quiet spot of South Mission but still a 5 minutes drive to the busy parts of the town. The hosts are very warm and uncomplicated.",
5858,17509997,2014-08-13,17162086,Felicitas,"We had a great time at the Creative Sanctuary. Everything was as described or even better. The house is full of beautiful furniture, art and plants everywhere. It is so comfortable and cosy and we really enjoyed spending time there after an exhausting visiting day in the city. The neighborhoud is quiet and safe but it is a lovely bus ride to SF centre or you can even walk to exiciting parts like Mission. We also liked the shops and little cafés on 24th street. During our stay Tania was always available via email and helped us a lot if we had questions or gave us some really good recommendations. Thank you for sharing this wonderful place with us!",
5858,30623861,2015-04-25,29097371,Emily,Tania is a good good host.  She answered to all of my questions very fast and gave me a lot of information to make our one week stay a lovely one.   The house is nice and sunny.  We really enjoyed our stay there:)).  Thanks ,
5858,43046276,2015-08-17,26927592,Danielle,"This was my first experience using Airbnb, and it was great.  Tania was a fabulous host right from the first time of inquiry.  She was so prompt responding to my emails and answering all the questions I had about the house, location, transportation, etc.   The pictures do not do the place justice.  Upon my arrival, the place far exceeded my expectations.  The pictures do not do it justice.  Tania greeted us when we arrived and showed us around the place and how things work.  My kids and I truly enjoyed a special haven in San Francisco.  The neighborhood is great.  San Fran's best ice cream place is around the corner as well as a Safeway super market.  The J train is a short 3 block walk over to Church Street.  The neighborhood is a very safe quiet residential neighborhood but lots of restaurants and shops to walk to nearby along Valencia and 24th Street.  I would definitely recommend this place to anyone.",
5858,46193229,2015-09-08,30620043,Luc,"Our stay at Tania and Philip's place was absolutely wonderful. Our favourite airbnb to date! Their house is obviously lived in; it's incredibly warm and well equipped. Very tastefully decorated and a delightfully relaxing place to be in. The kitchen is one of the best equipped we've ever been in and the plethora of cookbooks was well appreciated. Close walking distance to Mission and Valencia Streets, about 20 mins from the hub of cafes and restaurants. Tania and Philip were so hospitable and easy to communicate with, I would definitely recommend this airbnb.",
5858,106889478,2016-10-08,90845099,Paulo,"Gostei bastante da estadia, a Tania foi bastante prestável e simpática. Recomendo este espaço para quem está interessado em ir a São Francisco.",
5858,179091680,2017-08-06,90227724,Eliane,"A lovely house in a quiet street in the sunny Noe Valley/Mission part of town. Lots of good local restaurants, groceries, etc. And good links to downtown. An excellent base to see the city.<br/>Philip and Tania left thorough instructions and checked in with us  to see we were ok and all we needed. Excellent attentive hosts. <br/>We knew the neighbourhood already",
8142,19225983,2014-09-08,20271501,Stanton,"Excellent! The space is clean and quiet, and the other tenants were very friendly. Aaron has paid attention to every detail and it shows.",
8142,19570089,2014-09-14,21066743,Josh,"This was perfect for what I needed: a cheap place to stay while I was moving to a new place in the city. Aaron was very kind, understanding, and obviously cares about this place. I was worried at first that such a cheap place would be dirty, but I cannot explain how nice it was that Aaron works so hard to have a place be cheap but also be very, very clean (most of friend's apartments aren't this clean!). It was the bare necessities done right! Overall a great, extremely easy, no hassle experience that really helped me out.",
8142,27387405,2015-03-03,19057602,Pame,"Aaron make us feel at home. He is the best!<br/>Thank you very much. I'd definitely return to the same place.",
8142,49098424,2015-10-01,35693040,José Luis,"Lo vi en la página Web de airB&B<br/>",
8142,52746192,2015-11-01,46377949,Rick,"Aaron is a very nice and helpful person. I am from Hong Kong and he is the same, so I enjoyed speaking Cantonese with each other.",
8142,74988466,2016-05-18,70455482,Charles,"Aaron was a great host!  Being new to San Francisco, he assured me the neighborhood was safe and even pointed out all of the shops near by.  This place is in a great part of the city called Cole Valley. It has a to. Of stores, restaurants and bars near by. It was even walking distance to my job at UCSF hospital.  After my stay here I will now move to Cole Valley.  Thank you Aaron!<br/>",
